image_path,image_name,npr_deepfakedetection_prob,selfblendedimages_prob,trufor_prob,universalfakedetect_prob,wavelet_clip_detection_prob,yermandy_clip_detection_prob,ground_truth
./my_meta_training_data/Fake/ahxnjolsip_150.jpg,ahxnjolsip_150.jpg,0.0,0.8924593925476074,0.14403747022151947,0.009614663198590279,0.870826780796051,0.5662257075309753,1
./my_meta_training_data/Fake/qmtouvuniv_150.jpg,qmtouvuniv_150.jpg,1.6061048209886714e-38,0.4341966509819031,0.08079200237989426,0.00045165320625528693,0.7438905239105225,0.9022813439369202,1
./my_meta_training_data/Fake/jpyvtzfzmu_150.jpg,jpyvtzfzmu_150.jpg,0.0,0.2759910821914673,0.050684552639722824,0.3937370777130127,0.8074133992195129,0.35476619005203247,1
./my_meta_training_data/Fake/llyhxagnol_150.jpg,llyhxagnol_150.jpg,1.624928279308899e-27,0.621198832988739,0.12389552593231201,0.002870327327400446,0.8872701525688171,0.2499632090330124,1
./my_meta_training_data/Fake/gxvvqphvls_150.jpg,gxvvqphvls_150.jpg,0.0,0.5814396142959595,0.2539476454257965,0.007837980054318905,0.39481666684150696,0.3635364770889282,1
./my_meta_training_data/Fake/yhfdlltacu_150.jpg,yhfdlltacu_150.jpg,0.0,0.41377711296081543,0.07591882348060608,0.029284335672855377,0.5239521861076355,0.2836154103279114,1
./my_meta_training_data/Fake/dkxnxxfnlf_150.jpg,dkxnxxfnlf_150.jpg,0.0,0.4823119044303894,0.08734289556741714,0.001348154153674841,0.6967323422431946,0.9432919025421143,1
./my_meta_training_data/Fake/dzunurmjac_150.jpg,dzunurmjac_150.jpg,0.0,0.4668356478214264,0.4433985650539398,0.008780192583799362,0.7967662215232849,0.8345992565155029,1
./my_meta_training_data/Fake/txybycxcxq_150.jpg,txybycxcxq_150.jpg,0.0,0.032482217997312546,0.13193173706531525,0.03122912161052227,0.9550199508666992,0.8329639434814453,1
./my_meta_training_data/Fake/exngsbdjkg_150.jpg,exngsbdjkg_150.jpg,0.0,0.7144713401794434,0.10772089660167694,0.008901147171854973,0.5092888474464417,0.7315076589584351,1
./my_meta_training_data/Fake/zhvxfumcsi_150.jpg,zhvxfumcsi_150.jpg,0.0,0.3496788442134857,0.14408470690250397,0.00454355962574482,0.6521453857421875,0.8187547326087952,1
./my_meta_training_data/Fake/bdrwmmtyly_150.jpg,bdrwmmtyly_150.jpg,0.0,0.6837955117225647,0.30536526441574097,0.023483742028474808,0.6466400623321533,0.6640898585319519,1
./my_meta_training_data/Fake/kktrnahwug_150.jpg,kktrnahwug_150.jpg,0.0,0.8805908560752869,0.07059668004512787,0.31313851475715637,0.9589972496032715,0.7925931215286255,1
./my_meta_training_data/Fake/hdoyopjuki_150.jpg,hdoyopjuki_150.jpg,0.0,0.599118173122406,0.10431727021932602,0.08636041730642319,0.8054227828979492,0.8474562764167786,1
./my_meta_training_data/Fake/vitervhitc_150.jpg,vitervhitc_150.jpg,0.0,0.7541713714599609,0.058427829295396805,0.0662093237042427,0.9492968916893005,0.7018052339553833,1
./my_meta_training_data/Fake/acbjldcqka_150.jpg,acbjldcqka_150.jpg,0.0,0.006772826425731182,0.17496299743652344,0.010335182771086693,0.952587366104126,0.917694628238678,1
./my_meta_training_data/Fake/plsjfbulnp_150.jpg,plsjfbulnp_150.jpg,0.0,0.8470746874809265,0.1535859853029251,0.0017572598299011588,0.7936376333236694,0.5791355967521667,1
./my_meta_training_data/Fake/wzbgpicmao_150.jpg,wzbgpicmao_150.jpg,1.1192518537418011e-13,0.6676269173622131,0.11985018849372864,0.08819715678691864,0.7941621541976929,0.9366954565048218,1
./my_meta_training_data/Fake/zxmclpnmby_150.jpg,zxmclpnmby_150.jpg,0.0,0.5530508756637573,0.15056073665618896,0.0007644711877219379,0.7197065949440002,0.4431731402873993,1
./my_meta_training_data/Fake/asvmheclag_150.jpg,asvmheclag_150.jpg,0.0,0.035070016980171204,0.07905185967683792,0.0006202576914802194,0.4062134623527527,0.2722539007663727,1
./my_meta_training_data/Fake/upsqvunimy_150.jpg,upsqvunimy_150.jpg,0.0,0.6665040850639343,0.09823005646467209,0.05999644473195076,0.7709227800369263,0.9130766987800598,1
./my_meta_training_data/Fake/sbgxlnqpaa_150.jpg,sbgxlnqpaa_150.jpg,1.5244790809878422e-32,0.6902145743370056,0.055948760360479355,0.35852953791618347,0.9833373427391052,0.9660386443138123,1
./my_meta_training_data/Fake/zjeayrkzyp_150.jpg,zjeayrkzyp_150.jpg,0.0,0.6215646266937256,0.24837978184223175,0.003971750847995281,0.8667925596237183,0.9129152297973633,1
./my_meta_training_data/Fake/esxygefppr_150.jpg,esxygefppr_150.jpg,0.0,0.1707385778427124,0.1001657098531723,0.0009932047687470913,0.7470408082008362,0.8059204816818237,1
./my_meta_training_data/Fake/uvsqiqyjcs_150.jpg,uvsqiqyjcs_150.jpg,0.0,0.8494859933853149,0.16936959326267242,0.012768249027431011,0.8594701886177063,0.5104236602783203,1
./my_meta_training_data/Fake/zltgjdlldn_150.jpg,zltgjdlldn_150.jpg,0.0,0.9202039837837219,0.16202864050865173,0.9053375720977783,0.9922918677330017,0.8662940859794617,1
./my_meta_training_data/Fake/hksvvztkmw_150.jpg,hksvvztkmw_150.jpg,0.0,0.6361156105995178,0.1470448523759842,0.009572423994541168,0.9694194793701172,0.92563796043396,1
./my_meta_training_data/Fake/divvynaett_150.jpg,divvynaett_150.jpg,1.0104091180542555e-33,0.9901345372200012,0.39305728673934937,0.6546610593795776,0.8230931162834167,0.9261437058448792,1
./my_meta_training_data/Fake/jlrwmehbwx_150.jpg,jlrwmehbwx_150.jpg,3.7521829093636463e-38,0.6849844455718994,0.16699162125587463,0.011125401593744755,0.7346668839454651,0.7653552889823914,1
./my_meta_training_data/Fake/lsjjujufql_150.jpg,lsjjujufql_150.jpg,6.334865381956308e-39,0.7024412751197815,0.09506812691688538,0.03290307894349098,0.40082240104675293,0.18282438814640045,1
./my_meta_training_data/Fake/ulceehmoyg_150.jpg,ulceehmoyg_150.jpg,2.0917062158315636e-22,0.16460886597633362,0.07696498930454254,0.06499160081148148,0.7127283811569214,0.6758223176002502,1
./my_meta_training_data/Fake/tyridwujmx_150.jpg,tyridwujmx_150.jpg,0.0,0.25439921021461487,0.05227481573820114,0.03059074655175209,0.9667710065841675,0.6945738196372986,1
./my_meta_training_data/Fake/otstolupuo_150.jpg,otstolupuo_150.jpg,0.0,0.22930364310741425,0.28436753153800964,0.012660574167966843,0.7306961417198181,0.8678996562957764,1
./my_meta_training_data/Fake/rksowurrwf_150.jpg,rksowurrwf_150.jpg,0.0,0.8059367537498474,0.15287618339061737,0.0409507229924202,0.7397512197494507,0.9403058886528015,1
./my_meta_training_data/Fake/luwszblomo_150.jpg,luwszblomo_150.jpg,0.0,0.029141804203391075,0.2642447054386139,0.0029284467454999685,0.7935528755187988,0.6141546368598938,1
./my_meta_training_data/Fake/ohbausoxyg_150.jpg,ohbausoxyg_150.jpg,0.0,0.4671836495399475,0.14118780195713043,0.001061679096892476,0.7718386054039001,0.6862576603889465,1
./my_meta_training_data/Fake/mzkyhquxmx_150.jpg,mzkyhquxmx_150.jpg,0.0,0.3179185092449188,0.08770205825567245,0.08826618641614914,0.6176360249519348,0.40108805894851685,1
./my_meta_training_data/Fake/gopahkgezx_150.jpg,gopahkgezx_150.jpg,0.0,0.023687655106186867,0.09389963001012802,0.0021416875533759594,0.9126611351966858,0.39206424355506897,1
./my_meta_training_data/Fake/iyhqfygtwo_150.jpg,iyhqfygtwo_150.jpg,0.0,0.10434645414352417,0.12496412545442581,0.0016062472714111209,0.5819855332374573,0.38962408900260925,1
./my_meta_training_data/Fake/puorotbdiv_150.jpg,puorotbdiv_150.jpg,0.0,0.9835979342460632,0.12105466425418854,0.0008140889112837613,0.7237957715988159,0.8996862769126892,1
./my_meta_training_data/Fake/shqazqmydw_150.jpg,shqazqmydw_150.jpg,0.0,0.2593354284763336,0.13519813120365143,0.0005223361076787114,0.5635579228401184,0.9187663793563843,1
./my_meta_training_data/Fake/cxsbcuvhju_150.jpg,cxsbcuvhju_150.jpg,0.0,0.29197585582733154,0.09163914620876312,0.007668214850127697,0.784882128238678,0.8576400876045227,1
./my_meta_training_data/Fake/wmqdrsddao_150.jpg,wmqdrsddao_150.jpg,0.0,0.3426603376865387,0.07787144184112549,0.6824734210968018,0.9698600769042969,0.8778533935546875,1
./my_meta_training_data/Fake/pfgxumcwyo_150.jpg,pfgxumcwyo_150.jpg,0.0,0.44707876443862915,0.17373301088809967,0.0038252975791692734,0.7983262538909912,0.8727461099624634,1
./my_meta_training_data/Fake/cvxphzedsu_150.jpg,cvxphzedsu_150.jpg,4.424342921456618e-22,0.9805806875228882,0.5490479469299316,0.06884623318910599,0.990472674369812,0.6960525512695312,1
./my_meta_training_data/Fake/nxepolnpgo_150.jpg,nxepolnpgo_150.jpg,8.997135328888409e-24,0.5826985836029053,0.0806112289428711,0.11636185646057129,0.8898522853851318,0.9609063863754272,1
./my_meta_training_data/Fake/eybjavzmoy_150.jpg,eybjavzmoy_150.jpg,0.0,0.08666938543319702,0.06232093274593353,0.0016229894245043397,0.9050289988517761,0.6014304161071777,1
./my_meta_training_data/Fake/gmvpkfnjfl_150.jpg,gmvpkfnjfl_150.jpg,1.2134943175375335e-23,0.998428225517273,0.22102445363998413,0.08666907250881195,0.9773091673851013,0.7806946039199829,1
./my_meta_training_data/Fake/dqavzxxqht_150.jpg,dqavzxxqht_150.jpg,0.0,0.5302849411964417,0.14170245826244354,0.006194692570716143,0.7839994430541992,0.8126314282417297,1
./my_meta_training_data/Fake/rnjcusueiu_150.jpg,rnjcusueiu_150.jpg,0.0,0.18975968658924103,0.0768643468618393,0.01708679087460041,0.8871818780899048,0.8702939748764038,1
./my_meta_training_data/Fake/hwryksrowe_150.jpg,hwryksrowe_150.jpg,0.0,0.6798141598701477,0.07920873910188675,0.9743748307228088,0.9752140641212463,0.8387277722358704,1
./my_meta_training_data/Fake/wnrpylyohn_150.jpg,wnrpylyohn_150.jpg,0.0,0.6181459426879883,0.11528331786394119,0.02572195790708065,0.7722514271736145,0.6382904052734375,1
./my_meta_training_data/Fake/sfckrqryip_150.jpg,sfckrqryip_150.jpg,0.0,0.6708431243896484,0.09397263824939728,0.04767937213182449,0.9599069952964783,0.6703969836235046,1
./my_meta_training_data/Fake/srtwhbzzlr_150.jpg,srtwhbzzlr_150.jpg,0.0,0.0516677163541317,0.03447079658508301,0.04570307582616806,0.9204604625701904,0.1845710426568985,1
./my_meta_training_data/Fake/jkyzronjcg_150.jpg,jkyzronjcg_150.jpg,5.03622632338762e-38,0.6976900100708008,0.059652749449014664,0.07215803861618042,0.8726171255111694,0.7455453872680664,1
./my_meta_training_data/Fake/komdwqrvpx_150.jpg,komdwqrvpx_150.jpg,0.0,0.8452001214027405,0.14579631388187408,0.02479463256895542,0.6393787264823914,0.608235776424408,1
./my_meta_training_data/Fake/bnwzkftbix_150.jpg,bnwzkftbix_150.jpg,0.0,0.25475043058395386,0.054007209837436676,0.013852889649569988,0.8998856544494629,0.3822578489780426,1
./my_meta_training_data/Fake/bwyxdrzifm_150.jpg,bwyxdrzifm_150.jpg,0.0,0.9847077131271362,0.10790076106786728,0.7916739583015442,0.9392277002334595,0.8955962657928467,1
./my_meta_training_data/Fake/yygbjfwbek_150.jpg,yygbjfwbek_150.jpg,7.04814428220795e-34,0.9580945372581482,0.11205878853797913,0.10758974403142929,0.9590874910354614,0.9321730732917786,1
./my_meta_training_data/Fake/qvwscrgxwv_150.jpg,qvwscrgxwv_150.jpg,0.0,0.934726357460022,0.06428175419569016,0.4090734124183655,0.8237703442573547,0.8880100250244141,1
./my_meta_training_data/Fake/fcobxpplyh_150.jpg,fcobxpplyh_150.jpg,0.0,0.649665117263794,0.12465314567089081,0.007164212875068188,0.8167933225631714,0.3031100332736969,1
./my_meta_training_data/Fake/hkzsmfxygm_150.jpg,hkzsmfxygm_150.jpg,1.1009110210140266e-30,0.583071768283844,0.0985000804066658,0.0007998091750778258,0.817041277885437,0.8284108638763428,1
./my_meta_training_data/Fake/bmlngcskzn_150.jpg,bmlngcskzn_150.jpg,8.236336067016374e-36,0.2448296993970871,0.11994434148073196,0.018058614805340767,0.49022677540779114,0.21986612677574158,1
./my_meta_training_data/Fake/iewanjcqyo_150.jpg,iewanjcqyo_150.jpg,2.2793334738093265e-15,0.4498785436153412,0.14104662835597992,0.07481962442398071,0.7833259701728821,0.6884680390357971,1
./my_meta_training_data/Fake/swnhihwacr_150.jpg,swnhihwacr_150.jpg,0.0,0.23631682991981506,0.19751191139221191,0.003887588856741786,0.4627115726470947,0.15741991996765137,1
./my_meta_training_data/Fake/rvtoewphds_150.jpg,rvtoewphds_150.jpg,0.0,0.5655324459075928,0.16142143309116364,0.2543469965457916,0.8648104667663574,0.20701010525226593,1
./my_meta_training_data/Fake/nfbazsgnzb_150.jpg,nfbazsgnzb_150.jpg,0.0,0.9710294604301453,0.4276743233203888,0.5161569714546204,0.9552508592605591,0.8883468508720398,1
./my_meta_training_data/Fake/bnmtqdhxig_150.jpg,bnmtqdhxig_150.jpg,0.0,0.13139444589614868,0.23037241399288177,0.007091263309121132,0.7394891381263733,0.8966855406761169,1
./my_meta_training_data/Fake/krgwthlzns_150.jpg,krgwthlzns_150.jpg,0.0,0.7488434910774231,0.06391697376966476,0.035507604479789734,0.6839696168899536,0.7028512358665466,1
./my_meta_training_data/Fake/coopfllocl_150.jpg,coopfllocl_150.jpg,0.0,0.7757986187934875,0.09922635555267334,0.019855471327900887,0.802708625793457,0.7326734066009521,1
./my_meta_training_data/Fake/kxpikqvecz_150.jpg,kxpikqvecz_150.jpg,0.0,0.1220780462026596,0.11724013835191727,0.013521580025553703,0.7758130431175232,0.6481316089630127,1
./my_meta_training_data/Fake/flumifdoxb_150.jpg,flumifdoxb_150.jpg,0.0,0.7582845091819763,0.09256894886493683,0.004470280837267637,0.9597246646881104,0.9152474403381348,1
./my_meta_training_data/Fake/mrauhibkcz_150.jpg,mrauhibkcz_150.jpg,7.024402597556314e-38,0.7295078635215759,0.14220570027828217,0.002278995467349887,0.8558929562568665,0.17184853553771973,1
./my_meta_training_data/Fake/aizcylpyoq_150.jpg,aizcylpyoq_150.jpg,0.0,0.09676516056060791,0.16203434765338898,0.22365981340408325,0.9517859220504761,0.9348193407058716,1
./my_meta_training_data/Fake/atmqdcgwaj_150.jpg,atmqdcgwaj_150.jpg,0.0,0.18066047132015228,0.08364691585302353,0.04143897071480751,0.5303350687026978,0.08571656048297882,1
./my_meta_training_data/Fake/qkbqjsznza_150.jpg,qkbqjsznza_150.jpg,0.0,0.19243241846561432,0.12483333051204681,0.3360435366630554,0.8753830194473267,0.2766585052013397,1
./my_meta_training_data/Fake/kpavkhwehg_150.jpg,kpavkhwehg_150.jpg,0.0,0.23341405391693115,0.025399617850780487,0.2474365234375,0.8714690804481506,0.6435182690620422,1
./my_meta_training_data/Fake/wtvvzotpvp_150.jpg,wtvvzotpvp_150.jpg,0.0,0.48412594199180603,0.04869336634874344,0.019244147464632988,0.8601382374763489,0.33945247530937195,1
./my_meta_training_data/Fake/hamtalbegf_150.jpg,hamtalbegf_150.jpg,4.2165767090169825e-27,0.7410879135131836,0.28715553879737854,0.009480808861553669,0.8105047345161438,0.6301475763320923,1
./my_meta_training_data/Fake/osqyiobyum_150.jpg,osqyiobyum_150.jpg,0.0,0.09447513520717621,0.0793411061167717,0.012364501133561134,0.7202956080436707,0.8495502471923828,1
./my_meta_training_data/Fake/buzdtxdyid_150.jpg,buzdtxdyid_150.jpg,0.0,0.564074695110321,0.026214007288217545,0.04613084718585014,0.9326554536819458,0.823019802570343,1
./my_meta_training_data/Fake/raaqfwevxg_150.jpg,raaqfwevxg_150.jpg,1.1469742623798122e-29,0.8298856019973755,0.11733576655387878,0.05289790406823158,0.9934399724006653,0.8497769236564636,1
./my_meta_training_data/Fake/fekecdkzfx_150.jpg,fekecdkzfx_150.jpg,0.0,0.5637177228927612,0.11533117294311523,0.0003435201942920685,0.8311373591423035,0.3686245381832123,1
./my_meta_training_data/Fake/rqdmrkeght_150.jpg,rqdmrkeght_150.jpg,9.323627446032607e-37,0.326094388961792,0.06131177395582199,0.21997003257274628,0.9110562801361084,0.7797815799713135,1
./my_meta_training_data/Fake/lodawmsneu_150.jpg,lodawmsneu_150.jpg,0.0,0.9231375455856323,0.07801114022731781,0.01759433187544346,0.7299207448959351,0.9138234853744507,1
./my_meta_training_data/Fake/evetzgnhxj_150.jpg,evetzgnhxj_150.jpg,0.0,0.6275716423988342,0.09947019815444946,0.03679979220032692,0.6648837327957153,0.22802457213401794,1
./my_meta_training_data/Fake/lcjfodnqal_150.jpg,lcjfodnqal_150.jpg,0.0,0.4014873206615448,0.08423011749982834,0.03579093515872955,0.9552419185638428,0.8626629710197449,1
./my_meta_training_data/Fake/pancwgfskn_150.jpg,pancwgfskn_150.jpg,0.0,0.6447964906692505,0.0920599028468132,0.009374585933983326,0.9651476740837097,0.8820143342018127,1
./my_meta_training_data/Fake/mcmqorlbgb_150.jpg,mcmqorlbgb_150.jpg,0.0,0.38066235184669495,0.1427343338727951,0.012762431986629963,0.6889812350273132,0.9340815544128418,1
./my_meta_training_data/Fake/bvbvhamqgd_150.jpg,bvbvhamqgd_150.jpg,0.0,0.6958661675453186,0.3297198414802551,0.9447980523109436,0.9978631138801575,0.9620109796524048,1
./my_meta_training_data/Fake/vterzvpybi_150.jpg,vterzvpybi_150.jpg,1.9183292528636554e-38,0.6399633884429932,0.1354442983865738,0.17677389085292816,0.932597815990448,0.5029498934745789,1
./my_meta_training_data/Fake/xbauymrejf_150.jpg,xbauymrejf_150.jpg,1.7354742366434493e-38,0.7186768651008606,0.25306302309036255,0.008703552186489105,0.2644476294517517,0.17185163497924805,1
./my_meta_training_data/Fake/rncahwggfw_150.jpg,rncahwggfw_150.jpg,4.134211174524998e-37,0.12120547145605087,0.22787129878997803,0.0009054560214281082,0.8158577084541321,0.5761140584945679,1
./my_meta_training_data/Fake/tkmcaftoxj_150.jpg,tkmcaftoxj_150.jpg,5.718846113196394e-37,0.7714518904685974,0.04138245806097984,0.9489613771438599,0.7224640250205994,0.19138984382152557,1
./my_meta_training_data/Fake/netkxloawi_150.jpg,netkxloawi_150.jpg,0.0,0.5733690857887268,0.06830181181430817,0.023324327543377876,0.8860042095184326,0.3093196451663971,1
./my_meta_training_data/Fake/raoclkeoej_150.jpg,raoclkeoej_150.jpg,0.0,0.606793224811554,0.1660643219947815,0.034555040299892426,0.7555293440818787,0.7258477210998535,1
./my_meta_training_data/Fake/uvkommfses_150.jpg,uvkommfses_150.jpg,0.0,0.5724760293960571,0.1401577740907669,0.01496847253292799,0.8457179665565491,0.7860533595085144,1
./my_meta_training_data/Fake/kimywdtyss_150.jpg,kimywdtyss_150.jpg,0.0,0.6418716907501221,0.050476573407649994,0.0614168643951416,0.5786156058311462,0.25174129009246826,1
./my_meta_training_data/Fake/knhaeseapg_150.jpg,knhaeseapg_150.jpg,1.8423271698520224e-32,0.0639517679810524,0.13081270456314087,0.5645463466644287,0.9540489315986633,0.9132083654403687,1
./my_meta_training_data/Fake/eqpbudnwga_150.jpg,eqpbudnwga_150.jpg,0.0,0.23639775812625885,0.1422034502029419,0.0005905223661102355,0.7492066621780396,0.524307131767273,1
./my_meta_training_data/Fake/rrghzrxntt_150.jpg,rrghzrxntt_150.jpg,0.0,0.7031084299087524,0.0829448401927948,0.15489158034324646,0.8566681742668152,0.19265925884246826,1
./my_meta_training_data/Fake/jkkruvsexa_150.jpg,jkkruvsexa_150.jpg,5.501360627540087e-35,0.6240676641464233,0.05192255601286888,0.1357041895389557,0.7072475552558899,0.24193429946899414,1
./my_meta_training_data/Fake/mqfcfvtawy_150.jpg,mqfcfvtawy_150.jpg,0.0,0.24661463499069214,0.07680374383926392,0.03227115049958229,0.34873074293136597,0.2748500406742096,1
./my_meta_training_data/Fake/czygnxlbjc_150.jpg,czygnxlbjc_150.jpg,0.0,0.6414569020271301,0.08789864927530289,0.00188637210521847,0.49878019094467163,0.18884457647800446,1
./my_meta_training_data/Fake/plsqdnqkns_150.jpg,plsqdnqkns_150.jpg,2.417054719121241e-29,0.5598642826080322,0.19558335840702057,0.13247933983802795,0.9809749126434326,0.9271533489227295,1
./my_meta_training_data/Fake/gyudsgygya_150.jpg,gyudsgygya_150.jpg,0.0,0.6139390468597412,0.157281756401062,0.07299830764532089,0.9365984201431274,0.8804255127906799,1
./my_meta_training_data/Fake/yetivvxned_150.jpg,yetivvxned_150.jpg,1.1161861807792332e-28,0.7916466593742371,0.10015023499727249,0.059661950916051865,0.4927584230899811,0.88519686460495,1
./my_meta_training_data/Fake/cvqljfkotv_150.jpg,cvqljfkotv_150.jpg,0.0,0.012095951475203037,0.10560233145952225,0.017905820161104202,0.9164918065071106,0.7559293508529663,1
./my_meta_training_data/Fake/twquqdxkfz_150.jpg,twquqdxkfz_150.jpg,1.671799310960328e-23,0.8159049153327942,0.13367775082588196,0.0027271087747067213,0.8863278031349182,0.8594760894775391,1
./my_meta_training_data/Fake/tkhhlzmdaf_150.jpg,tkhhlzmdaf_150.jpg,0.0,0.7750298380851746,0.1377800852060318,0.07264267653226852,0.997825562953949,0.9787417054176331,1
./my_meta_training_data/Fake/gpnaqdqwqn_150.jpg,gpnaqdqwqn_150.jpg,2.926239887656856e-24,0.8620362281799316,0.29285427927970886,0.9973419308662415,0.9793614745140076,0.9386675357818604,1
./my_meta_training_data/Fake/bwufrgxqoa_150.jpg,bwufrgxqoa_150.jpg,0.0,0.8199109435081482,0.06307829171419144,0.743054986000061,0.9658525586128235,0.834403395652771,1
./my_meta_training_data/Fake/flnzivmbsg_150.jpg,flnzivmbsg_150.jpg,0.0,0.5229519605636597,0.13361138105392456,0.00022007545339874923,0.41371309757232666,0.5844436287879944,1
./my_meta_training_data/Fake/abkjuustxy_150.jpg,abkjuustxy_150.jpg,4.106663442172069e-34,0.9474461674690247,0.11269829422235489,0.268257737159729,0.6083636283874512,0.8771359324455261,1
./my_meta_training_data/Fake/odniyoaktc_150.jpg,odniyoaktc_150.jpg,6.712864241409463e-38,0.6950162053108215,0.18844151496887207,0.3883579671382904,0.8519288897514343,0.7698056697845459,1
./my_meta_training_data/Fake/floxovbpvo_150.jpg,floxovbpvo_150.jpg,0.0,0.9778348803520203,0.1551552563905716,0.005595971364527941,0.9304659366607666,0.8827807307243347,1
./my_meta_training_data/Fake/rldbztgjay_150.jpg,rldbztgjay_150.jpg,0.0,0.7937361598014832,0.23601782321929932,0.47863107919692993,0.9875013828277588,0.9576951861381531,1
./my_meta_training_data/Fake/yrmoebethm_150.jpg,yrmoebethm_150.jpg,0.0,0.6688230037689209,0.036219608038663864,0.08666712045669556,0.8851982951164246,0.5372637510299683,1
./my_meta_training_data/Fake/jhihpqpkmb_150.jpg,jhihpqpkmb_150.jpg,9.93288134670025e-34,0.7549708485603333,0.07442773133516312,0.13855025172233582,0.8208640813827515,0.1694248914718628,1
./my_meta_training_data/Fake/tfapxxlmxm_150.jpg,tfapxxlmxm_150.jpg,0.0,0.9508228302001953,0.10236822068691254,0.7740339636802673,0.9186656475067139,0.6704550981521606,1
./my_meta_training_data/Fake/vmqmekmdhl_150.jpg,vmqmekmdhl_150.jpg,0.0,0.42051252722740173,0.118141770362854,0.05240216478705406,0.5867038369178772,0.8310677409172058,1
./my_meta_training_data/Fake/bpjvkhzgbm_150.jpg,bpjvkhzgbm_150.jpg,0.0,0.5930463671684265,0.12018134444952011,0.41993248462677,0.9525843262672424,0.9356029033660889,1
./my_meta_training_data/Fake/xdvblsjuuv_150.jpg,xdvblsjuuv_150.jpg,0.0,0.5507482290267944,0.0872340053319931,0.07119330018758774,0.996004045009613,0.9481787085533142,1
./my_meta_training_data/Fake/zyspyblfum_150.jpg,zyspyblfum_150.jpg,2.3084123665693435e-36,0.8669756054878235,0.1528330147266388,0.0021556569263339043,0.8984062671661377,0.6642929911613464,1
./my_meta_training_data/Fake/uervoluite_150.jpg,uervoluite_150.jpg,0.0,0.7806209921836853,0.11204776912927628,0.030631721019744873,0.822169840335846,0.3310553729534149,1
./my_meta_training_data/Fake/krneyutinp_150.jpg,krneyutinp_150.jpg,0.0,0.6449253559112549,0.13863545656204224,0.00775950076058507,0.7385290265083313,0.6660524606704712,1
./my_meta_training_data/Fake/updmpuotfw_150.jpg,updmpuotfw_150.jpg,6.800623360334734e-39,0.7681242227554321,0.1978510022163391,0.5378103256225586,0.998941957950592,0.9505341053009033,1
./my_meta_training_data/Fake/wmooshykkb_150.jpg,wmooshykkb_150.jpg,0.0,0.5149579048156738,0.3184587061405182,0.1978669911623001,0.9206717610359192,0.8911065459251404,1
./my_meta_training_data/Fake/znkonfcobf_150.jpg,znkonfcobf_150.jpg,0.0,0.9649083018302917,0.17745640873908997,0.010562272742390633,0.8666157126426697,0.8770303130149841,1
