image_path,image_name,npr_deepfakedetection_prob,spsl_deepfake_detection_prob,trufor_prob,ucf_deepfake_detection_prob,universalfakedetect_prob,wavelet_clip_detection_prob,yermandy_clip_detection_prob,ground_truth
./my_meta_training_data/Fake/dzunurmjac_150.jpg,dzunurmjac_150.jpg,0.0,0.49941542744636500,0.4433985650539400,0.9011530876159670,0.008780192583799360,0.7967662215232850,0.8345992565155030,1
./my_meta_training_data/Fake/txybycxcxq_150.jpg,txybycxcxq_150.jpg,0.0,0.7623634934425350,0.13193173706531500,0.41744178533554100,0.03122912161052230,0.9550199508666990,0.8329639434814450,1
./my_meta_training_data/Fake/exngsbdjkg_150.jpg,exngsbdjkg_150.jpg,0.0,0.8752948641777040,0.10772089660167700,0.9888839721679690,0.008901147171854970,0.5092888474464420,0.7315076589584350,1
./my_meta_training_data/Fake/zhvxfumcsi_150.jpg,zhvxfumcsi_150.jpg,0.0,0.9954178333282470,0.14408470690250400,0.994449257850647,0.00454355962574482,0.6521453857421880,0.8187547326087950,1
./my_meta_training_data/Fake/bdrwmmtyly_150.jpg,bdrwmmtyly_150.jpg,0.0,0.5449161529541020,0.30536526441574100,0.8109559416770940,0.023483742028474800,0.6466400623321530,0.6640898585319520,1
./my_meta_training_data/Fake/kktrnahwug_150.jpg,kktrnahwug_150.jpg,0.0,0.5088506937026980,0.07059668004512790,0.8111344575881960,0.31313851475715600,0.9589972496032720,0.7925931215286260,1
./my_meta_training_data/Fake/hdoyopjuki_150.jpg,hdoyopjuki_150.jpg,0.0,0.7683648467063900,0.10431727021932600,0.6936268210411070,0.08636041730642320,0.8054227828979490,0.8474562764167790,1
./my_meta_training_data/Fake/vitervhitc_150.jpg,vitervhitc_150.jpg,0.0,0.5021408796310430,0.058427829295396800,0.58235102891922,0.0662093237042427,0.9492968916893010,0.7018052339553830,1
./my_meta_training_data/Fake/acbjldcqka_150.jpg,acbjldcqka_150.jpg,0.0,0.9053215384483340,0.17496299743652300,0.9990003705024720,0.010335182771086700,0.952587366104126,0.917694628238678,1
./my_meta_training_data/Fake/plsjfbulnp_150.jpg,plsjfbulnp_150.jpg,0.0,0.6044332981109620,0.1535859853029250,0.8017637729644780,0.0017572598299011600,0.7936376333236690,0.5791355967521670,1
./my_meta_training_data/Fake/wzbgpicmao_150.jpg,wzbgpicmao_150.jpg,1.1192518537418E-13,0.7914506793022160,0.11985018849372900,0.9831127524375920,0.08819715678691860,0.7941621541976930,0.9366954565048220,1
./my_meta_training_data/Fake/zxmclpnmby_150.jpg,zxmclpnmby_150.jpg,0.0,0.5882865190505980,0.15056073665618900,0.7574028968811040,0.0007644711877219380,0.7197065949440000,0.4431731402873990,1
./my_meta_training_data/Fake/asvmheclag_150.jpg,asvmheclag_150.jpg,0.0,0.6092658042907720,0.07905185967683790,0.8495137691497800,0.0006202576914802190,0.4062134623527530,0.2722539007663730,1
./my_meta_training_data/Fake/upsqvunimy_150.jpg,upsqvunimy_150.jpg,0.0,0.6317560076713560,0.09823005646467210,0.9824268817901610,0.05999644473195080,0.7709227800369260,0.9130766987800600,1
./my_meta_training_data/Fake/sbgxlnqpaa_150.jpg,sbgxlnqpaa_150.jpg,1.52447908098784E-32,0.8756593465805050,0.055948760360479400,0.9732953906059270,0.35852953791618300,0.9833373427391050,0.9660386443138120,1
./my_meta_training_data/Fake/zjeayrkzyp_150.jpg,zjeayrkzyp_150.jpg,0.0,0.5683618187904360,0.24837978184223200,0.998566210269928,0.003971750847995280,0.8667925596237180,0.9129152297973630,1
./my_meta_training_data/Fake/esxygefppr_150.jpg,esxygefppr_150.jpg,0.0,0.9348776936531070,0.1001657098531720,0.9998261332511900,0.0009932047687470910,0.7470408082008360,0.8059204816818240,1
./my_meta_training_data/Fake/uvsqiqyjcs_150.jpg,uvsqiqyjcs_150.jpg,0.0,0.9992867112159730,0.16936959326267200,0.9994660019874570,0.012768249027431000,0.8594701886177060,0.5104236602783200,1
./my_meta_training_data/Fake/zltgjdlldn_150.jpg,zltgjdlldn_150.jpg,0.0,0.9974696636199950,0.16202864050865200,0.7885226011276250,0.9053375720977780,0.9922918677330020,0.8662940859794620,1
./my_meta_training_data/Fake/hksvvztkmw_150.jpg,hksvvztkmw_150.jpg,0.0,0.8570840954780580,0.1470448523759840,0.45155104994773900,0.009572423994541170,0.9694194793701170,0.92563796043396,1
./my_meta_training_data/Fake/divvynaett_150.jpg,divvynaett_150.jpg,1.01040911805426E-33,0.6497255563735960,0.39305728673934900,0.977754533290863,0.6546610593795780,0.8230931162834170,0.9261437058448790,1
./my_meta_training_data/Fake/jlrwmehbwx_150.jpg,jlrwmehbwx_150.jpg,3.75218290936365E-38,0.9277374148368840,0.16699162125587500,0.9988798499107360,0.011125401593744800,0.7346668839454650,0.7653552889823910,1
./my_meta_training_data/Fake/lsjjujufql_150.jpg,lsjjujufql_150.jpg,6.33486538195631E-39,0.6581224799156190,0.09506812691688540,0.9545410871505740,0.03290307894349100,0.40082240104675300,0.18282438814640000,1
./my_meta_training_data/Fake/ulceehmoyg_150.jpg,ulceehmoyg_150.jpg,2.09170621583156E-22,0.6026926040649410,0.07696498930454250,0.7845334410667420,0.06499160081148150,0.7127283811569210,0.6758223176002500,1
./my_meta_training_data/Fake/tyridwujmx_150.jpg,tyridwujmx_150.jpg,0.0,0.4882546663284300,0.05227481573820110,0.6818416714668270,0.03059074655175210,0.9667710065841680,0.6945738196372990,1
./my_meta_training_data/Fake/otstolupuo_150.jpg,otstolupuo_150.jpg,0.0,0.9618148803710940,0.28436753153801000,0.9719136357307430,0.012660574167966800,0.7306961417198180,0.8678996562957760,1
./my_meta_training_data/Fake/rksowurrwf_150.jpg,rksowurrwf_150.jpg,0.0,0.5686070322990420,0.15287618339061700,0.38779252767562900,0.0409507229924202,0.7397512197494510,0.9403058886528020,1
./my_meta_training_data/Fake/luwszblomo_150.jpg,luwszblomo_150.jpg,0.0,0.9179351329803470,0.2642447054386140,0.9822626113891600,0.0029284467454999700,0.7935528755187990,0.6141546368598940,1
./my_meta_training_data/Fake/ohbausoxyg_150.jpg,ohbausoxyg_150.jpg,0.0,0.9716410040855410,0.14118780195713000,0.4603740870952610,0.001061679096892480,0.7718386054039000,0.6862576603889470,1
./my_meta_training_data/Fake/mzkyhquxmx_150.jpg,mzkyhquxmx_150.jpg,0.0,0.5640818476676940,0.08770205825567250,0.938482403755188,0.08826618641614910,0.6176360249519350,0.40108805894851700,1
./my_meta_training_data/Fake/gopahkgezx_150.jpg,gopahkgezx_150.jpg,0.0,0.3781213164329530,0.09389963001012800,0.17289593815803500,0.0021416875533759600,0.9126611351966860,0.39206424355506900,1
./my_meta_training_data/Fake/iyhqfygtwo_150.jpg,iyhqfygtwo_150.jpg,0.0,0.5309923887252810,0.12496412545442600,0.5911142826080320,0.0016062472714111200,0.5819855332374570,0.38962408900260900,1
./my_meta_training_data/Fake/puorotbdiv_150.jpg,puorotbdiv_150.jpg,0.0,0.8540218472480770,0.12105466425418900,0.9993804693222050,0.0008140889112837610,0.7237957715988160,0.8996862769126890,1
./my_meta_training_data/Fake/shqazqmydw_150.jpg,shqazqmydw_150.jpg,0.0,0.9042111039161680,0.13519813120365100,0.9054604172706600,0.0005223361076787110,0.5635579228401180,0.9187663793563840,1
./my_meta_training_data/Fake/cxsbcuvhju_150.jpg,cxsbcuvhju_150.jpg,0.0,0.4937903881073000,0.09163914620876310,0.8924686312675480,0.007668214850127700,0.784882128238678,0.8576400876045230,1
./my_meta_training_data/Fake/wmqdrsddao_150.jpg,wmqdrsddao_150.jpg,0.0,0.5203321576118470,0.07787144184112550,0.6458178162574770,0.6824734210968020,0.9698600769042970,0.8778533935546880,1
./my_meta_training_data/Fake/pfgxumcwyo_150.jpg,pfgxumcwyo_150.jpg,0.0,0.46479523181915300,0.17373301088810000,0.3146631419658660,0.0038252975791692700,0.7983262538909910,0.8727461099624630,1
./my_meta_training_data/Fake/cvxphzedsu_150.jpg,cvxphzedsu_150.jpg,4.42434292145662E-22,0.9989591836929320,0.5490479469299320,0.8471359610557560,0.06884623318910600,0.990472674369812,0.6960525512695310,1
./my_meta_training_data/Fake/nxepolnpgo_150.jpg,nxepolnpgo_150.jpg,8.99713532888841E-24,0.9898964166641240,0.0806112289428711,0.999263346195221,0.11636185646057100,0.8898522853851320,0.9609063863754270,1
./my_meta_training_data/Fake/eybjavzmoy_150.jpg,eybjavzmoy_150.jpg,0.0,0.9141538143157960,0.06232093274593350,0.997645914554596,0.0016229894245043400,0.9050289988517760,0.6014304161071780,1
./my_meta_training_data/Fake/gmvpkfnjfl_150.jpg,gmvpkfnjfl_150.jpg,1.21349431753753E-23,0.9136933088302610,0.22102445363998400,0.7939990758895870,0.08666907250881200,0.9773091673851010,0.7806946039199830,1
./my_meta_training_data/Fake/dqavzxxqht_150.jpg,dqavzxxqht_150.jpg,0.0,0.6306673288345340,0.14170245826244400,0.9969647526741030,0.006194692570716140,0.7839994430541990,0.8126314282417300,1
./my_meta_training_data/Fake/rnjcusueiu_150.jpg,rnjcusueiu_150.jpg,0.0,0.5631351470947270,0.0768643468618393,0.9596085548400880,0.01708679087460040,0.8871818780899050,0.8702939748764040,1
./my_meta_training_data/Fake/hwryksrowe_150.jpg,hwryksrowe_150.jpg,0.0,0.9087876677513120,0.07920873910188680,0.7214030027389530,0.9743748307228090,0.9752140641212460,0.8387277722358700,1
./my_meta_training_data/Fake/wnrpylyohn_150.jpg,wnrpylyohn_150.jpg,0.0,0.6034134030342100,0.11528331786394100,0.7472684383392330,0.02572195790708070,0.7722514271736150,0.6382904052734380,1
./my_meta_training_data/Fake/sfckrqryip_150.jpg,sfckrqryip_150.jpg,0.0,0.7902557849884030,0.09397263824939730,0.9848957061767580,0.04767937213182450,0.9599069952964780,0.6703969836235050,1
./my_meta_training_data/Fake/srtwhbzzlr_150.jpg,srtwhbzzlr_150.jpg,0.0,0.522750735282898,0.03447079658508300,0.5401825904846190,0.04570307582616810,0.9204604625701900,0.1845710426568990,1
./my_meta_training_data/Fake/jkyzronjcg_150.jpg,jkyzronjcg_150.jpg,5.03622632338762E-38,0.6922154426574710,0.059652749449014700,0.845947802066803,0.07215803861618040,0.8726171255111690,0.7455453872680660,1
./my_meta_training_data/Fake/komdwqrvpx_150.jpg,komdwqrvpx_150.jpg,0.0,0.8850516676902770,0.14579631388187400,0.9909259080886840,0.02479463256895540,0.6393787264823910,0.608235776424408,1
./my_meta_training_data/Fake/bnwzkftbix_150.jpg,bnwzkftbix_150.jpg,0.0,0.5425419807434080,0.054007209837436700,0.5476124286651610,0.013852889649570000,0.8998856544494630,0.3822578489780430,1
./my_meta_training_data/Fake/bwyxdrzifm_150.jpg,bwyxdrzifm_150.jpg,0.0,0.9957643747329710,0.10790076106786700,0.3329896032810210,0.7916739583015440,0.9392277002334600,0.8955962657928470,1
./my_meta_training_data/Fake/yygbjfwbek_150.jpg,yygbjfwbek_150.jpg,7.04814428220795E-34,0.8118373155593870,0.11205878853797900,0.9714313745498660,0.10758974403142900,0.9590874910354610,0.9321730732917790,1
./my_meta_training_data/Fake/qvwscrgxwv_150.jpg,qvwscrgxwv_150.jpg,0.0,0.47945669293403600,0.06428175419569020,0.19021259248256700,0.4090734124183660,0.8237703442573550,0.8880100250244140,1
./my_meta_training_data/Fake/fcobxpplyh_150.jpg,fcobxpplyh_150.jpg,0.0,0.5634797811508180,0.12465314567089100,0.9947807192802430,0.007164212875068190,0.8167933225631710,0.3031100332736970,1
./my_meta_training_data/Fake/hkzsmfxygm_150.jpg,hkzsmfxygm_150.jpg,1.10091102101403E-30,0.9721049070358280,0.0985000804066658,0.9987595081329350,0.0007998091750778260,0.817041277885437,0.8284108638763430,1
./my_meta_training_data/Fake/bmlngcskzn_150.jpg,bmlngcskzn_150.jpg,8.23633606701637E-36,0.7972012162208560,0.11994434148073200,0.7799023389816280,0.018058614805340800,0.49022677540779100,0.21986612677574200,1
./my_meta_training_data/Fake/iewanjcqyo_150.jpg,iewanjcqyo_150.jpg,2.27933347380933E-15,0.5519874095916750,0.14104662835598000,0.9736849069595340,0.07481962442398070,0.7833259701728820,0.6884680390357970,1
./my_meta_training_data/Fake/swnhihwacr_150.jpg,swnhihwacr_150.jpg,0.0,0.49731820821762100,0.19751191139221200,0.3183472454547880,0.003887588856741790,0.4627115726470950,0.15741991996765100,1
./my_meta_training_data/Fake/rvtoewphds_150.jpg,rvtoewphds_150.jpg,0.0,0.750390350818634,0.16142143309116400,0.7925058603286740,0.2543469965457920,0.8648104667663570,0.20701010525226600,1
./my_meta_training_data/Fake/nfbazsgnzb_150.jpg,nfbazsgnzb_150.jpg,0.0,0.6752762198448180,0.4276743233203890,0.3806028664112090,0.5161569714546200,0.9552508592605590,0.8883468508720400,1
./my_meta_training_data/Fake/bnmtqdhxig_150.jpg,bnmtqdhxig_150.jpg,0.0,0.9878958463668820,0.23037241399288200,0.9391067624092100,0.007091263309121130,0.7394891381263730,0.8966855406761170,1
./my_meta_training_data/Fake/krgwthlzns_150.jpg,krgwthlzns_150.jpg,0.0,0.9153388142585750,0.06391697376966480,0.9888728260993960,0.035507604479789700,0.6839696168899540,0.7028512358665470,1
./my_meta_training_data/Fake/coopfllocl_150.jpg,coopfllocl_150.jpg,0.0,0.6790525913238530,0.09922635555267330,0.9985890984535220,0.019855471327900900,0.802708625793457,0.7326734066009520,1
./my_meta_training_data/Fake/kxpikqvecz_150.jpg,kxpikqvecz_150.jpg,0.0,0.9440298676490780,0.11724013835191700,0.9982695579528810,0.013521580025553700,0.7758130431175230,0.6481316089630130,1
./my_meta_training_data/Fake/flumifdoxb_150.jpg,flumifdoxb_150.jpg,0.0,0.6521943211555480,0.09256894886493680,0.9854741096496580,0.004470280837267640,0.9597246646881100,0.9152474403381350,1
./my_meta_training_data/Fake/mrauhibkcz_150.jpg,mrauhibkcz_150.jpg,7.02440259755631E-38,0.5055710673332210,0.14220570027828200,0.9783921241760250,0.002278995467349890,0.8558929562568670,0.17184853553772000,1
./my_meta_training_data/Fake/aizcylpyoq_150.jpg,aizcylpyoq_150.jpg,0.0,0.5057013630867000,0.16203434765338900,0.9774205088615420,0.22365981340408300,0.9517859220504760,0.9348193407058720,1
./my_meta_training_data/Fake/atmqdcgwaj_150.jpg,atmqdcgwaj_150.jpg,0.0,0.4477002024650570,0.08364691585302350,0.15981395542621600,0.04143897071480750,0.5303350687026980,0.08571656048297880,1
./my_meta_training_data/Fake/qkbqjsznza_150.jpg,qkbqjsznza_150.jpg,0.0,0.40564024448394800,0.12483333051204700,0.7200020551681520,0.3360435366630550,0.8753830194473270,0.2766585052013400,1
./my_meta_training_data/Fake/kpavkhwehg_150.jpg,kpavkhwehg_150.jpg,0.0,0.5138834118843080,0.025399617850780500,0.8582649827003480,0.2474365234375,0.8714690804481510,0.6435182690620420,1
./my_meta_training_data/Fake/wtvvzotpvp_150.jpg,wtvvzotpvp_150.jpg,0.0,0.48026224970817600,0.04869336634874340,0.40571337938308700,0.019244147464633000,0.8601382374763490,0.33945247530937200,1
./my_meta_training_data/Fake/hamtalbegf_150.jpg,hamtalbegf_150.jpg,4.21657670901698E-27,0.9642585515975950,0.28715553879737900,0.9995439648628240,0.009480808861553670,0.8105047345161440,0.6301475763320920,1
./my_meta_training_data/Fake/osqyiobyum_150.jpg,osqyiobyum_150.jpg,0.0,0.5761967897415160,0.0793411061167717,0.38977697491645800,0.012364501133561100,0.7202956080436710,0.8495502471923830,1
./my_meta_training_data/Fake/buzdtxdyid_150.jpg,buzdtxdyid_150.jpg,0.0,0.5575689673423770,0.026214007288217500,0.39862868189811700,0.04613084718585010,0.9326554536819460,0.823019802570343,1
./my_meta_training_data/Fake/raaqfwevxg_150.jpg,raaqfwevxg_150.jpg,1.14697426237981E-29,0.6650024652481080,0.11733576655387900,0.9940353631973270,0.05289790406823160,0.9934399724006650,0.8497769236564640,1
./my_meta_training_data/Fake/fekecdkzfx_150.jpg,fekecdkzfx_150.jpg,0.0,0.8970557451248170,0.11533117294311500,0.9731687903404240,0.0003435201942920690,0.8311373591423040,0.3686245381832120,1
./my_meta_training_data/Fake/rqdmrkeght_150.jpg,rqdmrkeght_150.jpg,9.32362744603261E-37,0.49894979596138,0.06131177395582200,0.6729174852371220,0.21997003257274600,0.9110562801361080,0.7797815799713140,1
./my_meta_training_data/Fake/lodawmsneu_150.jpg,lodawmsneu_150.jpg,0.0,0.5417149066925050,0.07801114022731780,0.9750024676322940,0.01759433187544350,0.7299207448959350,0.9138234853744510,1
./my_meta_training_data/Fake/evetzgnhxj_150.jpg,evetzgnhxj_150.jpg,0.0,0.7377926707267760,0.09947019815444950,0.8622516989707950,0.03679979220032690,0.6648837327957150,0.22802457213401800,1
./my_meta_training_data/Fake/lcjfodnqal_150.jpg,lcjfodnqal_150.jpg,0.0,0.9895138740539550,0.08423011749982830,0.9976305961608890,0.03579093515872960,0.9552419185638430,0.8626629710197450,1
./my_meta_training_data/Fake/pancwgfskn_150.jpg,pancwgfskn_150.jpg,0.0,0.6768031120300290,0.0920599028468132,0.947899341583252,0.009374585933983330,0.9651476740837100,0.8820143342018130,1
./my_meta_training_data/Fake/mcmqorlbgb_150.jpg,mcmqorlbgb_150.jpg,0.0,0.9735873937606810,0.1427343338727950,0.9989387392997740,0.012762431986630000,0.6889812350273130,0.9340815544128420,1
./my_meta_training_data/Fake/bvbvhamqgd_150.jpg,bvbvhamqgd_150.jpg,0.0,0.9973763227462770,0.3297198414802550,0.9919115900993350,0.9447980523109440,0.9978631138801580,0.9620109796524050,1
./my_meta_training_data/Fake/vterzvpybi_150.jpg,vterzvpybi_150.jpg,1.91832925286366E-38,0.9244468212127690,0.1354442983865740,0.999433696269989,0.17677389085292800,0.932597815990448,0.5029498934745790,1
./my_meta_training_data/Fake/xbauymrejf_150.jpg,xbauymrejf_150.jpg,1.73547423664345E-38,0.9445361495018010,0.25306302309036300,0.9995623230934140,0.008703552186489110,0.2644476294517520,0.17185163497924800,1
./my_meta_training_data/Fake/rncahwggfw_150.jpg,rncahwggfw_150.jpg,4.134211174525E-37,0.7507604360580440,0.22787129878997800,0.9966257810592650,0.0009054560214281080,0.8158577084541320,0.5761140584945680,1
./my_meta_training_data/Fake/tkmcaftoxj_150.jpg,tkmcaftoxj_150.jpg,5.71884611319639E-37,0.5840280055999760,0.04138245806097980,0.6070561408996580,0.9489613771438600,0.7224640250205990,0.19138984382152600,1
./my_meta_training_data/Fake/netkxloawi_150.jpg,netkxloawi_150.jpg,0.0,0.5235008001327520,0.06830181181430820,0.5978835821151730,0.023324327543377900,0.8860042095184330,0.3093196451663970,1
./my_meta_training_data/Fake/raoclkeoej_150.jpg,raoclkeoej_150.jpg,0.0,0.6034462451934810,0.1660643219947820,0.4482286274433140,0.034555040299892400,0.7555293440818790,0.7258477210998540,1
./my_meta_training_data/Fake/uvkommfses_150.jpg,uvkommfses_150.jpg,0.0,0.779779851436615,0.1401577740907670,0.9981721639633180,0.01496847253292800,0.8457179665565490,0.7860533595085140,1
./my_meta_training_data/Fake/kimywdtyss_150.jpg,kimywdtyss_150.jpg,0.0,0.5801125764846800,0.050476573407650000,0.7661088705062870,0.0614168643951416,0.5786156058311460,0.25174129009246800,1
./my_meta_training_data/Fake/knhaeseapg_150.jpg,knhaeseapg_150.jpg,1.84232716985202E-32,0.48288580775260900,0.13081270456314100,0.5104430317878720,0.5645463466644290,0.9540489315986630,0.9132083654403690,1
./my_meta_training_data/Fake/eqpbudnwga_150.jpg,eqpbudnwga_150.jpg,0.0,0.6094586253166200,0.1422034502029420,0.01848895475268360,0.0005905223661102360,0.7492066621780400,0.524307131767273,1
./my_meta_training_data/Fake/rrghzrxntt_150.jpg,rrghzrxntt_150.jpg,0.0,0.5363949537277220,0.0829448401927948,0.8772218823432920,0.15489158034324600,0.8566681742668150,0.19265925884246800,1
./my_meta_training_data/Fake/jkkruvsexa_150.jpg,jkkruvsexa_150.jpg,5.50136062754009E-35,0.5315414667129520,0.05192255601286890,0.4770410358905790,0.1357041895389560,0.7072475552558900,0.24193429946899400,1
./my_meta_training_data/Fake/mqfcfvtawy_150.jpg,mqfcfvtawy_150.jpg,0.0,0.5837275981903080,0.07680374383926390,0.9797917008399960,0.03227115049958230,0.34873074293136600,0.2748500406742100,1
./my_meta_training_data/Fake/czygnxlbjc_150.jpg,czygnxlbjc_150.jpg,0.0,0.6705360412597660,0.08789864927530290,0.7086930871009830,0.00188637210521847,0.49878019094467200,0.18884457647800400,1
./my_meta_training_data/Fake/plsqdnqkns_150.jpg,plsqdnqkns_150.jpg,2.41705471912124E-29,0.6247135996818540,0.19558335840702100,0.05900773033499720,0.13247933983802800,0.9809749126434330,0.9271533489227300,1
./my_meta_training_data/Fake/gyudsgygya_150.jpg,gyudsgygya_150.jpg,0.0,0.9277337789535520,0.157281756401062,0.9920756816864010,0.07299830764532090,0.9365984201431270,0.8804255127906800,1
./my_meta_training_data/Fake/yetivvxned_150.jpg,yetivvxned_150.jpg,1.11618618077923E-28,0.6043974757194520,0.10015023499727200,0.6464701294898990,0.059661950916051900,0.4927584230899810,0.88519686460495,1
./my_meta_training_data/Fake/cvqljfkotv_150.jpg,cvqljfkotv_150.jpg,0.0,0.8327511548995970,0.10560233145952200,0.9873777031898500,0.017905820161104200,0.9164918065071110,0.7559293508529660,1
./my_meta_training_data/Fake/twquqdxkfz_150.jpg,twquqdxkfz_150.jpg,1.67179931096033E-23,0.7106200456619260,0.13367775082588200,0.9989224672317510,0.0027271087747067200,0.8863278031349180,0.8594760894775390,1
./my_meta_training_data/Fake/tkhhlzmdaf_150.jpg,tkhhlzmdaf_150.jpg,0.0,0.7621813416481020,0.1377800852060320,0.999816358089447,0.07264267653226850,0.997825562953949,0.9787417054176330,1
./my_meta_training_data/Fake/gpnaqdqwqn_150.jpg,gpnaqdqwqn_150.jpg,2.92623988765686E-24,0.7882788181304930,0.29285427927970900,0.15343156456947300,0.9973419308662420,0.9793614745140080,0.9386675357818600,1
./my_meta_training_data/Fake/bwufrgxqoa_150.jpg,bwufrgxqoa_150.jpg,0.0,0.9420437812805180,0.06307829171419140,0.8370448350906370,0.743054986000061,0.9658525586128240,0.834403395652771,1
./my_meta_training_data/Fake/flnzivmbsg_150.jpg,flnzivmbsg_150.jpg,0.0,0.7509273290634160,0.13361138105392500,0.9866687059402470,0.00022007545339874900,0.41371309757232700,0.5844436287879940,1
./my_meta_training_data/Fake/abkjuustxy_150.jpg,abkjuustxy_150.jpg,4.10666344217207E-34,0.746735692024231,0.11269829422235500,0.9463393092155460,0.268257737159729,0.6083636283874510,0.8771359324455260,1
./my_meta_training_data/Fake/odniyoaktc_150.jpg,odniyoaktc_150.jpg,6.71286424140946E-38,0.9447096586227420,0.18844151496887200,0.5543911457061770,0.3883579671382900,0.8519288897514340,0.7698056697845460,1
./my_meta_training_data/Fake/floxovbpvo_150.jpg,floxovbpvo_150.jpg,0.0,0.5596627593040470,0.1551552563905720,0.8565779328346250,0.005595971364527940,0.9304659366607670,0.8827807307243350,1
